,type,x,y,z,r,parent
AA0466.swc,1,2742.500976,2141.90625,6824.808593,1.0,-1
AA0467.swc,1,2621.283594,2072.953807,6825.268121,1.0,-1
AA0468.swc,1,9229.176649,3464.237164,8340.218409,1.0,-1
AA0469.swc,1,2464.362305,1942.457031,6842.882813,1.0,-1
AA0470.swc,1,2444.141235,1975.429644,6836.045891,1.0,-1
AA0471.swc,1,2599.811747,2165.735432,6883.882757,1.0,-1
AA0472.swc,1,2340.457128,1982.819743,6748.442829,1.0,-1
AA0473.swc,1,3010.551466,2687.22684,7115.061042,1.0,-1
AA0474.swc,1,2391.576005,2079.691558,7020.191786,1.0,-1
AA0475.swc,1,2487.756201,2045.794001,6948.946822,1.0,-1
AA0476.swc,1,9364.033334,3334.812765,8802.01731,1.0,-1
AA0477.swc,1,9356.77863,3320.501326,8831.715252,1.0,-1
AA0478.swc,1,9313.940219,3166.641563,8641.576386,1.0,-1
AA0479.swc,1,9346.472529,3039.282868,8688.107212,1.0,-1
AA0480.swc,1,9200.453023,3427.490351,8402.824522,1.0,-1
AA0481.swc,1,2960.518554,2224.011719,7084.339843,1.0,-1
AA0482.swc,1,9148.753998,3241.120455,8445.087166,1.0,-1
AA0483.swc,1,9304.163766,3004.543163,8406.711237,1.0,-1
AA0484.swc,1,8319.313753,2715.451127,7736.161463,1.0,-1
AA0485.swc,1,6736.870177,4406.880167,4542.037189,1.0,-1
AA0486.swc,1,7172.534221,5424.448794,4694.399913,1.0,-1
AA0487.swc,1,8127.787159,2612.642868,7562.799305,1.0,-1
AA0488.swc,1,6733.939453,5279.082032,4490.898438,1.0,-1
AA0489.swc,1,8611.586913,2372.960938,7711.234376,1.0,-1
AA0490.swc,1,8492.118164,2222.613282,7681.355469,1.0,-1
AA0491.swc,1,8270.535156,2222.105469,7394.542969,1.0,-1
AA0492.swc,1,8637.40039,1150.800781,7770.800781,1.0,-1
AA0493.swc,1,8460.123047,2202.179687,7525.296875,1.0,-1
AA0494.swc,1,8678.500017,2300.73548,7483.416412,1.0,-1
AA0495.swc,1,8566.298828,2138.324219,7340.523438,1.0,-1
AA0496.swc,1,8466.344443,2072.45737,7545.699228,1.0,-1
AA0497.swc,1,8615.969846,2388.696792,7505.497238,1.0,-1
AA0498.swc,1,8587.733709,2294.272583,7768.912171,1.0,-1
AA0499.swc,1,8758.539158,2172.354764,7819.472755,1.0,-1
AA0500.swc,1,8627.611807,2257.751266,7790.491433,1.0,-1
AA0501.swc,1,9992.658498,2226.434022,4037.303772,1.0,-1
AA0502.swc,1,6482.180933,3983.85942,3835.844032,1.0,-1
AA0503.swc,1,12348.542343,6424.858424,7231.142051,1.0,-1
AA0504.swc,1,11384.851199,6882.710285,6364.548453,1.0,-1
AA0505.swc,1,10182.789232,4554.86396,5524.44276,1.0,-1
AA0506.swc,1,10061.201844,4511.425688,5634.05489,1.0,-1
AA0507.swc,1,10234.820312,4525.63916,5630.195313,1.0,-1
AA0508.swc,1,11203.643214,6765.013588,6324.748018,1.0,-1
AA0509.swc,1,9917.642578,6176.030274,6986.625001,1.0,-1
AA0510.swc,1,10079.111933,5036.528355,5244.092789,1.0,-1
AA0511.swc,1,8176.037109,4596.666504,5632.929687,1.0,-1
AA0512.swc,1,10353.020852,6371.328908,5343.008345,1.0,-1
AA0513.swc,1,10056.298821,6093.223763,7267.514648,1.0,-1
AA0514.swc,1,9790.266507,4228.667276,5503.011598,1.0,-1
AA0515.swc,1,11681.160556,5532.442432,6173.096623,1.0,-1
AA0516.swc,1,11575.951823,4929.291293,4191.521441,1.0,-1
AA0517.swc,1,12566.455011,5601.815727,4379.71916,1.0,-1
AA0518.swc,1,6389.288047,3777.819914,4626.105784,1.0,-1
AA0519.swc,1,6688.923828,4216.0,4568.128906,1.0,-1
AA0520.swc,1,6787.583985,3420.695312,4412.968751,1.0,-1
AA0521.swc,1,6908.928679,3049.907121,5007.02746,1.0,-1
AA0522.swc,1,9193.764487,2117.237711,8456.699387,1.0,-1
AA0523.swc,1,9549.802318,3565.349055,8983.62517,1.0,-1
AA0524.swc,1,9161.270187,3695.637722,8305.433605,1.0,-1
AA0525.swc,1,9212.237206,3185.095116,8432.918293,1.0,-1
AA0526.swc,1,9218.104492,3447.53125,8249.382813,1.0,-1
AA0527.swc,1,9402.865234,3051.953124,8753.371094,1.0,-1
AA0528.swc,1,9317.47555,3639.914437,8672.918474,1.0,-1
AA0529.swc,1,9219.421875,3448.96875,8496.679688,1.0,-1
AA0530.swc,1,5915.494938,3992.618032,4691.201542,1.0,-1
AA0531.swc,1,9206.522016,3692.04078,8610.260041,1.0,-1
AA0532.swc,1,9456.889649,3140.664063,8754.78125,1.0,-1
AA0533.swc,1,9060.540087,3375.878306,8624.523452,1.0,-1
AA0534.swc,1,3171.050919,2522.726372,7104.797888,1.0,-1
AA0535.swc,1,9392.557224,3104.879492,9056.71076,1.0,-1
AA0536.swc,1,9088.456264,3745.753943,8399.071889,1.0,-1
AA0537.swc,1,6338.630859,6353.515625,4909.890626,1.0,-1
AA0538.swc,1,9369.057768,3379.82897,8649.26407,1.0,-1
AA0539.swc,1,6971.643554,3114.589844,4264.160157,1.0,-1
AA0540.swc,1,6973.010743,3306.726563,4216.460938,1.0,-1
AA0541.swc,1,3314.957107,2846.501153,7246.262846,1.0,-1
AA0542.swc,1,6524.035654,6694.373945,4568.08787,1.0,-1
AA0543.swc,1,3438.084827,3049.296667,7317.326767,1.0,-1
AA0544.swc,1,3368.458008,2530.75,6911.457032,1.0,-1
AA0545.swc,1,3504.952017,2753.596524,7334.980705,1.0,-1
AA0546.swc,1,9211.887745,2429.473193,8330.698969,1.0,-1
AA0547.swc,1,9162.962347,2853.319614,8102.435071,1.0,-1
AA0548.swc,1,3557.501364,3039.132521,7520.512536,1.0,-1
AA0549.swc,1,3299.146484,2830.609376,7072.124999,1.0,-1
AA0550.swc,1,3510.99119,3030.733696,7052.011132,1.0,-1
AA0551.swc,1,9217.610414,2700.862507,8316.971863,1.0,-1
AA0552.swc,1,9118.062883,2921.589909,8272.987045,1.0,-1
AA0553.swc,1,3471.470756,2984.070382,7201.056355,1.0,-1
AA0554.swc,1,3377.041688,2472.535017,7076.327982,1.0,-1
AA0555.swc,1,6257.663655,6087.973318,4857.631,1.0,-1
AA0556.swc,1,3266.70973,2249.756834,7064.078377,1.0,-1
AA0557.swc,1,6308.490617,5984.415195,4710.039445,1.0,-1
AA0558.swc,1,6105.415471,5976.504501,4588.476755,1.0,-1
AA0559.swc,1,8747.410633,1776.856303,7908.362729,1.0,-1
AA0560.swc,1,8444.899346,1815.004958,7580.32739,1.0,-1
AA0561.swc,1,8692.055474,2577.074445,7889.762943,1.0,-1
AA0562.swc,1,8478.908715,1873.280304,7349.70923,1.0,-1
AA0563.swc,1,8971.407347,1780.657799,7797.276944,1.0,-1
AA0564.swc,1,8128.461337,1921.88982,6955.122521,1.0,-1
AA0565.swc,1,9161.952234,2195.543633,8275.906205,1.0,-1
AA0566.swc,1,9089.723633,2045.449219,8129.03125,1.0,-1
AA0567.swc,1,8899.463616,1902.500068,7991.016884,1.0,-1
AA0568.swc,1,8778.290085,2612.158039,7984.518243,1.0,-1
AA0569.swc,1,8186.916785,1674.360099,7125.765722,1.0,-1
AA0570.swc,1,8932.983399,2026.652344,7731.1875,1.0,-1
AA0571.swc,1,8549.25997,2729.169304,7848.919953,1.0,-1
AA0572.swc,1,8818.268555,2670.058593,8037.066407,1.0,-1
AA0573.swc,1,8493.088867,2782.121093,7899.257813,1.0,-1
AA0574.swc,1,8635.516601,1727.53125,8036.218751,1.0,-1
AA0575.swc,1,4189.956313,1692.00937,6467.50001,1.0,-1
AA0576.swc,1,3333.591487,2333.022317,6635.885297,1.0,-1
AA0577.swc,1,3356.132179,2124.548114,6934.555169,1.0,-1
AA0578.swc,1,3450.793945,2319.542968,7146.683593,1.0,-1
AA0579.swc,1,6676.894913,4579.91001,4820.997405,1.0,-1
AA0580.swc,1,6617.396484,3682.636719,4177.726563,1.0,-1
AA0581.swc,1,6680.313324,4089.26568,4467.482774,1.0,-1
AA0582.swc,1,3817.726617,1553.783535,7245.014082,1.0,-1
AA0583.swc,1,4450.302734,1301.736328,6589.007813,1.0,-1
AA0584.swc,1,4542.174926,1581.927864,7094.277568,1.0,-1
AA0585.swc,1,4268.047298,1296.960008,7198.369677,1.0,-1
AA0586.swc,1,6814.8477,4458.618204,4711.323322,1.0,-1
AA0587.swc,1,4233.200469,1284.822204,7048.258992,1.0,-1
AA0588.swc,1,4282.504101,1900.892103,7208.84226,1.0,-1
AA0589.swc,1,4231.327679,1284.418625,7220.784959,1.0,-1
AA0590.swc,1,1901.858095,2624.340496,6706.074464,1.0,-1
AA0591.swc,1,6697.011718,4554.286133,4748.882812,1.0,-1
AA0592.swc,1,4633.734375,1350.731446,7205.953125,1.0,-1
AA0593.swc,1,7098.346701,4486.903823,4927.337252,1.0,-1
AA0594.swc,1,4379.002814,1094.065306,6678.344211,1.0,-1
AA0595.swc,1,6942.281251,4507.937501,4801.624999,1.0,-1
AA0596.swc,1,3862.36625,1557.553201,7182.871705,1.0,-1
AA0597.swc,1,4992.25657,1178.725155,7438.117881,1.0,-1
AA0598.swc,1,6695.87995,4690.560075,5214.792907,1.0,-1
AA0599.swc,1,3278.253907,2256.828125,7072.125,1.0,-1
AA0600.swc,1,3281.914062,2388.040039,7241.15625,1.0,-1
AA0601.swc,1,6690.126952,3879.792969,4712.648438,1.0,-1
AA0602.swc,1,2944.188899,2621.271528,6970.016762,1.0,-1
AA0603.swc,1,2264.515625,2715.442383,6117.21875,1.0,-1
AA0604.swc,1,6875.513126,3847.132443,4592.834332,1.0,-1
AA0605.swc,1,4292.713809,1778.905148,7138.839262,1.0,-1
AA0606.swc,1,6537.847181,6154.676689,4449.19507,1.0,-1
AA0607.swc,1,6274.541426,5951.488668,4723.975063,1.0,-1
AA0608.swc,1,6899.632813,5768.966796,4568.328124,1.0,-1
AA0609.swc,1,6970.246093,5928.570313,4584.546875,1.0,-1
AA0610.swc,1,6551.036355,5266.266524,4289.584796,1.0,-1
AA0611.swc,1,9082.314226,2725.272631,9091.94325,1.0,-1
AA0612.swc,1,6649.925781,4771.062499,4407.835938,1.0,-1
AA0613.swc,1,9150.566944,2695.096129,9201.040365,1.0,-1
AA0614.swc,1,6379.218613,5517.496616,4632.307488,1.0,-1
AA0615.swc,1,6429.866163,5488.581111,4659.133292,1.0,-1
AA0616.swc,1,6407.6875,5516.155273,4460.617188,1.0,-1
AA0617.swc,1,4473.644336,1453.955632,7335.035174,1.0,-1
AA0618.swc,1,4457.174057,1237.941266,7318.103486,1.0,-1
AA0619.swc,1,8737.967391,1481.921982,7913.675939,1.0,-1
AA0620.swc,1,8637.532112,2040.510441,8243.550682,1.0,-1
AA0621.swc,1,7841.917114,1719.8488,8172.314848,1.0,-1
AA0622.swc,1,4168.773438,1459.314453,7408.09375,1.0,-1
AA0623.swc,1,4157.316093,1994.845053,7217.65476,1.0,-1
AA0624.swc,1,3969.537109,1342.606445,7286.789063,1.0,-1
AA0625.swc,1,3814.591798,1811.854492,7171.171874,1.0,-1
AA0626.swc,1,3421.393598,2431.411025,7328.626779,1.0,-1
AA0627.swc,1,3922.363281,1326.839843,7046.992187,1.0,-1
AA0628.swc,1,3835.191406,1854.426758,7159.359375,1.0,-1
AA0629.swc,1,7219.183063,4615.525529,6643.91699,1.0,-1
AA0630.swc,1,4301.779832,1885.288348,7275.53242,1.0,-1
AA0631.swc,1,8402.864883,1847.041389,8216.86084,1.0,-1
AA0632.swc,1,2990.84961,2152.884766,7044.765625,1.0,-1
AA0633.swc,1,3048.658203,2523.985351,7052.9375,1.0,-1
AA0634.swc,1,3701.302735,2136.609375,7084.632813,1.0,-1
AA0635.swc,1,4142.650657,1634.595092,7137.376297,1.0,-1
AA0636.swc,1,2201.179688,2617.607422,6078.515625,1.0,-1
AA0637.swc,1,3940.179688,1805.979493,7211.46875,1.0,-1
AA0638.swc,1,8565.177489,1387.544341,7873.031067,1.0,-1
AA0639.swc,1,2892.437473,2088.238241,7154.054811,1.0,-1
AA0640.swc,1,4310.853516,1940.049804,7066.460938,1.0,-1
AA0641.swc,1,3455.845703,2698.579101,7333.867188,1.0,-1
AA0642.swc,1,3657.605469,2258.914062,7199.234375,1.0,-1
AA0643.swc,1,8231.150473,1832.031338,8227.594093,1.0,-1
AA0644.swc,1,4135.793039,2042.048238,6994.746837,1.0,-1
AA0645.swc,1,2015.658142,2452.485123,6905.204069,1.0,-1
AA0646.swc,1,2849.40039,2627.125,7045.742188,1.0,-1
AA0647.swc,1,3561.697266,2417.55957,7051.625001,1.0,-1
AA0648.swc,1,4042.929734,1909.858322,7130.712529,1.0,-1
AA0649.swc,1,4400.716797,2021.682617,7121.257813,1.0,-1
AA0650.swc,1,3175.181037,2554.865083,7002.377916,1.0,-1
AA0651.swc,1,6789.658887,4387.087444,4866.883031,1.0,-1
AA0652.swc,1,4601.746094,1973.90918,7065.929688,1.0,-1
AA0653.swc,1,2540.802735,2042.872071,7385.289063,1.0,-1
AA0654.swc,1,3136.187897,2505.369184,7308.707444,1.0,-1
AA0655.swc,1,2064.121094,2361.791016,6928.523438,1.0,-1
AA0656.swc,1,3733.517578,2372.891602,7249.382813,1.0,-1
AA0657.swc,1,8347.463873,1760.588679,8383.684955,1.0,-1
AA0658.swc,1,4686.615234,1171.262695,7052.226563,1.0,-1
AA0659.swc,1,3043.041016,1845.298828,7356.562499,1.0,-1
AA0660.swc,1,4342.852773,1128.042072,6337.531577,1.0,-1
AA0661.swc,1,6606.577969,2064.219282,6196.89699,1.0,-1
AA0662.swc,1,4527.819583,1209.053257,7150.010137,1.0,-1
AA0663.swc,1,3921.703677,1310.553507,7114.432717,1.0,-1
AA0664.swc,1,4071.144531,1846.501953,7052.929688,1.0,-1
AA0665.swc,1,4588.650085,1139.41102,7157.659355,1.0,-1
AA0666.swc,1,3000.101068,1989.336156,7262.407467,1.0,-1
AA0667.swc,1,4273.65039,1942.669922,6913.101562,1.0,-1
AA0668.swc,1,2987.705948,2515.165151,7323.491721,1.0,-1
AA0669.swc,1,2974.045844,2382.843259,7293.79692,1.0,-1
AA0670.swc,1,2944.525393,2024.604238,7174.023023,1.0,-1
AA0671.swc,1,2605.71233,1903.960443,7026.361458,1.0,-1
AA0672.swc,1,2930.970415,2019.498747,7174.929834,1.0,-1
AA0673.swc,1,4415.679688,1278.149414,7487.71875,1.0,-1
AA0674.swc,1,4025.725886,1353.336274,7319.301969,1.0,-1
AA0675.swc,1,6477.827017,4677.004735,4702.391709,1.0,-1
AA0676.swc,1,9298.447266,2339.211914,8912.296875,1.0,-1
AA0677.swc,1,9089.759766,2005.387695,8604.453124,1.0,-1
AA0678.swc,1,8882.562501,2308.1875,9293.226562,1.0,-1
AA0679.swc,1,8609.213277,1958.134028,9117.460778,1.0,-1
AA0680.swc,1,8780.665773,1815.423615,8967.764861,1.0,-1
AA0681.swc,1,9015.921875,2979.647462,8382.992188,1.0,-1
AA0682.swc,1,9092.757534,2987.5542,8319.175191,1.0,-1
AA0683.swc,1,9026.547929,2502.215608,8927.74443,1.0,-1
AA0684.swc,1,8924.478472,2389.31689,8252.394871,1.0,-1
AA0685.swc,1,8974.454778,2651.756206,8795.812843,1.0,-1
AA0686.swc,1,9087.004703,2941.421953,8337.75932,1.0,-1
AA0687.swc,1,9329.835937,3089.152344,9277.445313,1.0,-1
AA0688.swc,1,9259.098228,3330.224011,8882.088645,1.0,-1
AA0689.swc,1,9324.703542,3657.075469,8359.74716,1.0,-1
AA0690.swc,1,9284.626109,3571.039533,8483.531897,1.0,-1
AA0691.swc,1,9254.36623,2314.137054,8866.61074,1.0,-1
AA0692.swc,1,6593.242218,4757.032858,4280.687407,1.0,-1
AA0693.swc,1,6462.79371,4771.971913,4268.696636,1.0,-1
AA0694.swc,1,6646.224586,3732.388159,4444.297129,1.0,-1
AA0695.swc,1,9359.600254,3367.695654,8354.514641,1.0,-1
AA0696.swc,1,9017.923033,3008.464056,8227.392577,1.0,-1
AA0697.swc,1,9140.282037,2914.653274,9088.275086,1.0,-1
AA0698.swc,1,8868.01277,2152.849091,9066.335464,1.0,-1
AA0699.swc,1,8818.78383,2087.40191,9194.692463,1.0,-1
AA0700.swc,1,9178.859026,2987.675083,8432.299576,1.0,-1
AA0701.swc,1,8918.122859,2752.534279,8363.979413,1.0,-1
AA0702.swc,1,9069.730976,2578.58757,9046.657021,1.0,-1
AA0703.swc,1,8775.113281,2178.817382,7910.078125,1.0,-1
AA0704.swc,1,9083.192689,2757.548766,8717.466264,1.0,-1
AA0705.swc,1,8965.077535,2793.571019,8285.315328,1.0,-1
AA0706.swc,1,9041.289063,2615.784179,8637.90625,1.0,-1
AA0707.swc,1,9226.223186,3349.962166,8408.962296,1.0,-1
AA0708.swc,1,9286.065458,3407.77033,8498.48822,1.0,-1
AA0709.swc,1,9245.028938,3209.390911,8691.373027,1.0,-1
AA0710.swc,1,9259.813164,3258.240399,8391.3445,1.0,-1
AA0711.swc,1,9237.912109,2452.743164,9176.773438,1.0,-1
AA0712.swc,1,9267.650391,2390.048829,9187.859374,1.0,-1
AA0713.swc,1,9158.61875,3054.496311,8383.039764,1.0,-1
AA0714.swc,1,9199.368885,3022.226216,8469.976381,1.0,-1
AA0715.swc,1,9207.457653,3063.784501,8385.562297,1.0,-1
AA0716.swc,1,9113.025207,3030.394944,8474.00038,1.0,-1
AA0717.swc,1,8864.036011,2443.439267,7820.987342,1.0,-1
AA0718.swc,1,6413.294351,4899.199816,4254.461043,1.0,-1
AA0719.swc,1,6835.611445,5091.535347,4349.379371,1.0,-1
AA0720.swc,1,9257.759014,3243.419916,8279.47275,1.0,-1
AA0721.swc,1,8973.706535,2585.010754,8460.863979,1.0,-1
AA0722.swc,1,9277.707944,3504.597641,8390.884513,1.0,-1
AA0723.swc,1,9195.357755,3059.854364,8221.424779,1.0,-1
AA0724.swc,1,9207.391154,3210.93883,8512.01576,1.0,-1
AA0725.swc,1,9270.735432,3399.79808,8356.635711,1.0,-1
AA0726.swc,1,3739.070226,2110.236053,6667.072373,1.0,-1
AA0727.swc,1,3972.23751,2420.83838,6554.937847,1.0,-1
AA0728.swc,1,8460.263172,2054.990838,7909.678327,1.0,-1
AA0729.swc,1,6884.433937,6345.485322,4749.481492,1.0,-1
AA0730.swc,1,6781.424842,6006.014869,4808.713427,1.0,-1
AA0731.swc,1,8410.3125,1991.068761,7801.387711,1.0,-1
AA0732.swc,1,3494.125674,3088.425735,6937.312629,1.0,-1
AA0733.swc,1,3222.494141,2639.864258,6853.929687,1.0,-1
AA0734.swc,1,2767.837156,2215.904277,6863.6093,1.0,-1
AA0735.swc,1,2834.36284,2259.009478,6803.558351,1.0,-1
AA0736.swc,1,8128.195896,1801.986044,7412.273528,1.0,-1
AA0737.swc,1,4285.23948,2320.640533,6538.569328,1.0,-1
AA0738.swc,1,2796.2337,1911.646596,6764.397775,1.0,-1
AA0739.swc,1,3316.003972,3093.390952,7147.58832,1.0,-1
AA0740.swc,1,4239.525391,2351.416992,6636.976562,1.0,-1
AA0741.swc,1,3135.349744,3181.842341,7234.115831,1.0,-1
AA0742.swc,1,3996.99082,1972.937076,6650.039808,1.0,-1
AA0743.swc,1,3931.945702,1926.432364,6605.128249,1.0,-1
AA0744.swc,1,3992.489308,1789.506261,6396.652492,1.0,-1
AA0745.swc,1,3131.475771,2622.418321,7335.300401,1.0,-1
AA0746.swc,1,3767.819742,1670.50109,6365.947148,1.0,-1
AA0747.swc,1,3027.964239,2585.70812,6866.00585,1.0,-1
AA0748.swc,1,3205.986874,2877.084003,7094.427712,1.0,-1
AA0749.swc,1,3249.231462,2274.687164,6917.083803,1.0,-1
AA0750.swc,1,6801.12258,4470.239621,4269.480644,1.0,-1
AA0751.swc,1,8802.597731,3525.835032,7673.064929,1.0,-1
AA0752.swc,1,8334.47973,4258.313922,7588.892176,1.0,-1
AA0753.swc,1,8798.874973,3811.394142,7850.4327,1.0,-1
AA0754.swc,1,6667.064619,4310.505895,4152.418378,1.0,-1
AA0755.swc,1,6701.450899,4374.120422,4047.888182,1.0,-1
AA0756.swc,1,8608.218842,3745.328723,7689.28997,1.0,-1
AA0757.swc,1,8652.92839,3630.215901,7676.248859,1.0,-1
AA0758.swc,1,8701.433938,3906.738858,7815.383573,1.0,-1
AA0759.swc,1,6491.961256,4972.031439,3760.587417,1.0,-1
AA0760.swc,1,6686.673217,5732.542813,4560.231024,1.0,-1
AA0761.swc,1,6594.065728,5856.911145,4488.264206,1.0,-1
AA0762.swc,1,8424.532818,4093.460048,7647.16734,1.0,-1
AA0763.swc,1,8542.077654,3971.359035,7617.976943,1.0,-1
AA0764.swc,1,4133.000001,1763.630859,6145.828126,1.0,-1
AA0765.swc,1,2796.03711,2128.376954,6076.53125,1.0,-1
AA0766.swc,1,4392.036191,2544.481959,6515.692294,1.0,-1
AA0767.swc,1,3868.094886,1725.496794,6430.661185,1.0,-1
AA0768.swc,1,6872.165081,5357.358176,4630.552698,1.0,-1
AA0769.swc,1,3912.007812,2359.219726,6818.320312,1.0,-1
AA0770.swc,1,3662.073761,2666.180662,6914.884279,1.0,-1
AA0771.swc,1,4071.177734,2233.985352,6367.859375,1.0,-1
AA0772.swc,1,3162.492187,2243.433594,7267.710938,1.0,-1
AA0773.swc,1,3161.658389,2097.418714,7206.940943,1.0,-1
AA0774.swc,1,3351.70828,2328.508377,7346.009821,1.0,-1
AA0775.swc,1,3895.258545,2667.883285,6703.976792,1.0,-1
AA0776.swc,1,4267.807261,2864.548952,6553.887856,1.0,-1
AA0777.swc,1,4155.472912,2627.493702,6587.58345,1.0,-1
AA0778.swc,1,4215.658667,2770.339078,6550.124207,1.0,-1
AA0779.swc,1,6770.525868,6134.171276,4550.382732,1.0,-1
AA0780.swc,1,2594.031249,2589.791016,6814.851562,1.0,-1
AA0781.swc,1,3086.548829,2804.131837,7116.546875,1.0,-1
AA0782.swc,1,2327.234374,2155.652343,6882.624999,1.0,-1
AA0783.swc,1,3233.396422,2881.930893,6919.370746,1.0,-1
AA0784.swc,1,3299.093751,2773.44043,7022.171875,1.0,-1
AA0785.swc,1,3400.736328,2281.336914,7163.226563,1.0,-1
AA0786.swc,1,3015.061293,2223.205858,7015.047297,1.0,-1
AA0787.swc,1,3080.471121,2458.720041,7006.02757,1.0,-1
AA0788.swc,1,3289.982201,2006.570358,6658.051222,1.0,-1
AA0789.swc,1,3887.918388,1962.327055,6546.058187,1.0,-1
AA0790.swc,1,4079.680861,2051.83549,6822.891594,1.0,-1
AA0791.swc,1,4655.483205,1581.462502,6389.845879,1.0,-1
AA0792.swc,1,4726.28674,1550.220808,6169.424625,1.0,-1
AA0793.swc,1,4557.012574,1400.134177,6062.234718,1.0,-1
AA0794.swc,1,4883.240693,1283.986995,6239.788209,1.0,-1
AA0795.swc,1,4941.368162,1234.035073,5892.170871,1.0,-1
AA0796.swc,1,4717.349938,2388.641182,6125.211321,1.0,-1
AA0797.swc,1,4339.963276,1603.02278,6450.823072,1.0,-1
AA0798.swc,1,4435.985921,1671.442852,6610.755516,1.0,-1
AA0799.swc,1,4358.765625,2115.236329,6419.226562,1.0,-1
AA0800.swc,1,4127.671875,2831.388672,5883.773438,1.0,-1
AA0801.swc,1,3913.967165,1821.374243,5968.312733,1.0,-1
AA0802.swc,1,2464.272768,2045.449738,6459.448711,1.0,-1
AA0803.swc,1,3060.064527,1680.21587,6491.986072,1.0,-1
AA0804.swc,1,8943.121276,2312.569047,8391.592489,1.0,-1
AA0805.swc,1,9147.414875,3143.039932,8355.183715,1.0,-1
AA0806.swc,1,8343.707031,1394.523438,7623.585937,1.0,-1
AA0807.swc,1,3556.898021,2105.733435,5960.506154,1.0,-1
AA0808.swc,1,6767.376452,5523.596441,4829.550034,1.0,-1
AA0809.swc,1,6914.34375,4959.859375,4870.367188,1.0,-1
AA0810.swc,1,8982.236328,2577.058594,8278.0,1.0,-1
AA0811.swc,1,8919.952893,2352.21781,8110.233436,1.0,-1
AA0812.swc,1,9014.371123,2626.601214,8065.010203,1.0,-1
AA0813.swc,1,9028.244506,2751.165783,8193.704204,1.0,-1
AA0814.swc,1,8867.412389,1803.454254,8115.524707,1.0,-1
AA0815.swc,1,8466.953234,1908.645989,8073.382314,1.0,-1
AA0816.swc,1,8440.660156,1966.766602,8081.718749,1.0,-1
AA0817.swc,1,3364.031341,2175.64675,7095.516387,1.0,-1
AA0818.swc,1,8156.328092,1886.523098,7971.057784,1.0,-1
AA0819.swc,1,8259.13083,1895.392412,7795.751925,1.0,-1
AA0820.swc,1,8208.05756,1877.711844,7657.618282,1.0,-1
AA0821.swc,1,8404.976563,2148.12793,7408.390626,1.0,-1
AA0822.swc,1,8458.373103,2152.134107,7443.722209,1.0,-1
AA0823.swc,1,8528.867187,2182.669922,7597.859376,1.0,-1
AA0824.swc,1,8707.902153,2121.706722,7919.515889,1.0,-1
AA0825.swc,1,8816.173488,2238.328359,7967.805077,1.0,-1
AA0826.swc,1,8837.379339,2243.645947,8153.317821,1.0,-1
AA0827.swc,1,8807.586755,2091.518489,8228.716774,1.0,-1
AA0828.swc,1,9005.814587,2526.261129,8328.379052,1.0,-1
AA0829.swc,1,7868.743685,2139.844349,7012.951858,1.0,-1
AA0830.swc,1,8698.924331,2103.908039,8141.37657,1.0,-1
AA0831.swc,1,8630.593171,2021.766979,8025.887694,1.0,-1
AA0832.swc,1,4406.521208,2481.513419,6765.703444,1.0,-1
AA0833.swc,1,3681.250133,2425.835596,7021.982571,1.0,-1
AA0834.swc,1,8757.626097,2069.725852,8175.136449,1.0,-1
AA0835.swc,1,3402.339991,2506.598203,6973.763621,1.0,-1
AA0836.swc,1,3599.723995,2614.634989,7139.049563,1.0,-1
AA0837.swc,1,3271.729993,2352.263698,6990.101693,1.0,-1
AA0838.swc,1,4424.28339,2406.697839,6795.303232,1.0,-1
AA0839.swc,1,4263.660156,2255.779297,6853.210938,1.0,-1
AA0840.swc,1,3926.270825,1697.457357,6567.779113,1.0,-1
AA0841.swc,1,4078.532036,1570.075722,6564.308321,1.0,-1
AA0842.swc,1,3660.829871,1928.931771,6235.074158,1.0,-1
AA0843.swc,1,8806.557379,2178.650851,8018.740933,1.0,-1
AA0844.swc,1,4230.29027,2349.726495,6556.481731,1.0,-1
AA0845.swc,1,4071.726018,2705.034727,6319.349549,1.0,-1
AA0846.swc,1,4315.369552,1931.823702,6391.627353,1.0,-1
AA0847.swc,1,8673.792674,2083.514264,7784.292473,1.0,-1
AA0848.swc,1,8426.10303,2029.972732,7563.213227,1.0,-1
AA0849.swc,1,8898.059619,2281.982008,8144.413381,1.0,-1
AA0850.swc,1,8803.03125,2334.814452,8121.562501,1.0,-1
AA0851.swc,1,8086.779297,1782.850586,7475.648438,1.0,-1
AA0852.swc,1,4170.564379,3103.395595,5837.393398,1.0,-1
AA0853.swc,1,3921.408204,1694.985351,6289.28125,1.0,-1
AA0854.swc,1,3168.667968,2368.186524,6865.46875,1.0,-1
AA0855.swc,1,9097.182393,2507.769858,8212.57746,1.0,-1
AA0856.swc,1,4676.6875,2187.501953,6532.257813,1.0,-1
AA0857.swc,1,8377.343749,1360.810547,7792.820313,1.0,-1
AA0858.swc,1,4156.450856,1523.956177,6616.210909,1.0,-1
AA0859.swc,1,3677.064115,1384.226573,6563.834058,1.0,-1
AA0860.swc,1,8931.584163,2463.172499,7960.296957,1.0,-1
AA0861.swc,1,8791.816835,2310.209729,7743.678806,1.0,-1
AA0862.swc,1,4700.144139,2525.044758,6815.543334,1.0,-1
AA0863.swc,1,3593.080385,2327.930599,7032.336209,1.0,-1
AA0864.swc,1,8174.606952,1799.247323,7516.232613,1.0,-1
